"species"	"LON"	"LAT"	"ADM0_A3"	"climate"	"bioc1"	"bioc2"	"bioc3"	"bioc4"	"bioc5"	"bioc6"	"bioc7"	"bioc8"	"bioc9"	"bioc10"	"bioc11"	"bioc12"	"bioc13"	"bioc14"	"bioc15"	"bioc16"	"bioc17"	"bioc18"	"bioc19"
"Cucurbita_palmata"	-116.048074	34.177194	"USA"	"baseline"	20.25	18.21	45.76	798.08	41.36	1.57	39.8	29.87	23.52	30.27	10.87	109	18	0	48.85	41	7	30	35
"Cucurbita_palmata"	-116.051633	34.0089	"USA"	"baseline"	15.93	16.74	46.6	736.94	35.91	0	35.91	7.52	18.28	25.26	7.52	297	43	2	53.66	123	26	48	123
"Cucurbita_palmata"	-116.051667	34.008889	"USA"	"baseline"	15.93	16.74	46.6	736.94	35.91	0	35.91	7.52	18.28	25.26	7.52	297	43	2	53.66	123	26	48	123
"Cucurbita_palmata"	-116.051667	34.008889	"USA"	"baseline"	15.93	16.74	46.6	736.94	35.91	0	35.91	7.52	18.28	25.26	7.52	297	43	2	53.66	123	26	48	123
"Cucurbita_palmata"	-116.051667	34.13	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.051667	34.13	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.051667	34.13	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.051667	34.13	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.051667	34.13	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.05167	34.00889	"USA"	"baseline"	15.93	16.74	46.6	736.94	35.91	0	35.91	7.52	18.28	25.26	7.52	297	43	2	53.66	123	26	48	123
"Cucurbita_palmata"	-116.05167	34.13	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.054169	34.135558	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.055347	33.7775	"USA"	"baseline"	19.77	16.74	47.13	718.44	39.23	3.7	35.53	11.52	21.97	28.8	11.52	163	25	1	51.85	67	11	30	67
"Cucurbita_palmata"	-116.055901	34.0093	"USA"	"baseline"	15.93	16.74	46.6	736.94	35.91	0	35.91	7.52	18.28	25.26	7.52	297	43	2	53.66	123	26	48	123
"Cucurbita_palmata"	-116.05603	33.09281	"USA"	"baseline"	23.18	17.97	48.05	733.16	42.72	5.3	37.41	15.96	29.51	32.34	14.56	99	20	1	69.17	52	4	16	49
"Cucurbita_palmata"	-116.056778	34.135478	"USA"	"baseline"	19.83	17.54	44.97	794.69	40.7	1.71	39	29.39	23.11	29.8	10.47	119	19	0	49.17	44	7	32	39
"Cucurbita_palmata"	-116.05833	32.99694	"USA"	"baseline"	21.74	16.81	47.63	710.31	40.82	5.53	35.28	14.54	27.66	30.8	13.56	143	25	2	65.56	70	8	22	70
"Cucurbita_palmata"	-116.066667	33	"USA"	"baseline"	21.74	16.81	47.63	710.31	40.82	5.53	35.28	14.54	27.66	30.8	13.56	143	25	2	65.56	70	8	22	70
"Cucurbita_palmata"	-116.066667	33	"USA"	"baseline"	21.74	16.81	47.63	710.31	40.82	5.53	35.28	14.54	27.66	30.8	13.56	143	25	2	65.56	70	8	22	70
"Cucurbita_palmata"	-116.06667	33	"USA"	"baseline"	21.74	16.81	47.63	710.31	40.82	5.53	35.28	14.54	27.66	30.8	13.56	143	25	2	65.56	70	8	22	70
"Cucurbita_palmata"	-116.074934	33.92928	"USA"	"baseline"	16.79	17.07	47.34	730.53	36.78	0.72	36.06	8.44	19.08	26.02	8.44	263	37	2	51.58	107	23	44	107
"Cucurbita_palmata"	-116.0759	32.8034	"USA"	"baseline"	21.43	16.71	48.62	682.35	40.12	5.76	34.37	13.64	27.01	30.21	13.64	144	27	2	69.73	74	8	20	74
"Cucurbita_palmata"	-116.078685	33.776542	"USA"	"baseline"	19.77	16.74	47.13	718.44	39.23	3.7	35.53	11.52	21.97	28.8	11.52	163	25	1	51.85	67	11	30	67
"Cucurbita_palmata"	-116.079437	34.090426	"USA"	"baseline"	18.05	15.97	43.84	770.02	38.05	1.63	36.42	9.09	20.9	27.74	9.09	188	26	1	48.77	73	14	39	73
"Cucurbita_palmata"	-116.09931	32.72894	"USA"	"baseline"	19.73	16.08	47.38	679.2	38.32	4.39	33.94	12.98	25.27	28.53	12.01	175	34	2	71.17	90	9	22	88
"Cucurbita_palmata"	-116.1008	32.6589	"USA"	"baseline"	16.36	14.73	45.92	664.1	34.39	2.3	32.09	9.7	21.84	25.09	9.02	225	38	1	61.22	102	16	40	100
"Cucurbita_palmata"	-116.106667	34.258333	"USA"	"baseline"	20	18.14	45.72	797.08	41.07	1.4	39.67	29.67	23.16	30.02	10.66	108	19	0	52.4	43	6	32	34
"Cucurbita_palmata"	-116.106667	34.258333	"USA"	"baseline"	20	18.14	45.72	797.08	41.07	1.4	39.67	29.67	23.16	30.02	10.66	108	19	0	52.4	43	6	32	34
"Cucurbita_palmata"	-116.106667	34.258333	"USA"	"baseline"	20	18.14	45.72	797.08	41.07	1.4	39.67	29.67	23.16	30.02	10.66	108	19	0	52.4	43	6	32	34
"Cucurbita_palmata"	-116.10667	34.25833	"USA"	"baseline"	20	18.14	45.72	797.08	41.07	1.4	39.67	29.67	23.16	30.02	10.66	108	19	0	52.4	43	6	32	34
"Cucurbita_palmata"	-116.10797	32.67362	"USA"	"baseline"	18.03	15	46.06	667.57	36.16	3.6	32.56	11.39	23.48	26.75	10.54	209	37	2	68.15	103	13	29	102
"Cucurbita_palmata"	-116.10853	33.0239	"USA"	"baseline"	22.37	16.79	47.4	713.71	41.34	5.92	35.42	15.18	28.34	31.41	14.07	125	23	2	68.61	64	7	19	63
"Cucurbita_palmata"	-116.10853	33.0239	"USA"	"baseline"	22.37	16.79	47.4	713.71	41.34	5.92	35.42	15.18	28.34	31.41	14.07	125	23	2	68.61	64	7	19	63
"Cucurbita_palmata"	-116.10853	33.0239	"USA"	"baseline"	22.37	16.79	47.4	713.71	41.34	5.92	35.42	15.18	28.34	31.41	14.07	125	23	2	68.61	64	7	19	63
"Cucurbita_palmata"	-116.10979	33.08535	"USA"	"baseline"	22.95	17.19	47.34	725.07	42.12	5.81	36.32	15.76	29.12	32.06	14.44	105	21	1	70.81	56	5	15	53
"Cucurbita_palmata"	-116.10999	33.40456	"USA"	"baseline"	22.04	16.31	45.05	755.12	41.47	5.26	36.21	13.15	24.56	31.43	13.15	118	23	1	65.13	58	7	22	58
"Cucurbita_palmata"	-116.10999	33.40456	"USA"	"baseline"	22.04	16.31	45.05	755.12	41.47	5.26	36.21	13.15	24.56	31.43	13.15	118	23	1	65.13	58	7	22	58
"Cucurbita_palmata"	-116.10999	33.40456	"USA"	"baseline"	22.04	16.31	45.05	755.12	41.47	5.26	36.21	13.15	24.56	31.43	13.15	118	23	1	65.13	58	7	22	58
"Cucurbita_palmata"	-116.11938	32.80246	"USA"	"baseline"	21.18	16.91	48.58	687.2	40.08	5.28	34.81	14.26	26.8	30.03	13.33	150	28	2	71.08	77	8	19	77
"Cucurbita_palmata"	-116.11938	32.80246	"USA"	"baseline"	21.18	16.91	48.58	687.2	40.08	5.28	34.81	14.26	26.8	30.03	13.33	150	28	2	71.08	77	8	19	77
"Cucurbita_palmata"	-116.11938	32.80246	"USA"	"baseline"	21.18	16.91	48.58	687.2	40.08	5.28	34.81	14.26	26.8	30.03	13.33	150	28	2	71.08	77	8	19	77
"Cucurbita_palmata"	-116.123	35.1086	"USA"	"baseline"	21.66	17.85	42.21	919.8	43.33	1.04	42.29	12.78	25.26	32.92	10.64	73	12	1	49.81	28	5	20	25
"Cucurbita_palmata"	-116.141667	31.983333	"MEX"	"baseline"	15.55	16.04	55.05	522.01	31.99	2.86	29.14	10.18	19.55	22.49	9.92	307	52	1	68.49	153	23	48	143
"Cucurbita_palmata"	-116.141667	32.991667	"USA"	"baseline"	22.17	17.62	48.82	706.98	41.55	5.44	36.1	15.03	28.01	31.21	14.02	140	26	2	70.08	72	7	19	71
"Cucurbita_palmata"	-116.148148	33.993473	"USA"	"baseline"	15.25	17.28	47.56	735.53	35.48	-0.85	36.34	6.84	21.87	24.55	6.84	337	51	2	57.15	146	28	47	146
"Cucurbita_palmata"	-116.152126	34.096772	"USA"	"baseline"	17.54	16.22	44.21	768.94	37.66	0.98	36.68	8.56	20.37	27.19	8.56	188	26	1	49.23	74	14	37	74
"Cucurbita_palmata"	-116.158333	32.575	"MEX"	"baseline"	15.77	15.75	47.48	663.77	34.42	1.25	33.17	9.15	21.34	24.45	8.39	244	42	1	61.42	111	18	42	107
"Cucurbita_palmata"	-116.16705	34.13522	"USA"	"baseline"	18.71	17.69	45.77	781.05	39.61	0.97	38.64	9.54	21.72	28.49	9.54	153	21	1	48.25	58	11	34	58
"Cucurbita_palmata"	-116.16705	34.13522	"USA"	"baseline"	18.71	17.69	45.77	781.05	39.61	0.97	38.64	9.54	21.72	28.49	9.54	153	21	1	48.25	58	11	34	58
"Cucurbita_palmata"	-116.16784	32.78615	"USA"	"baseline"	19.07	15.13	46.39	666.26	37.16	4.55	32.62	12.33	24.44	27.75	11.57	218	39	2	70.31	109	12	27	108
"Cucurbita_palmata"	-116.17861	34.3775	"USA"	"baseline"	19.68	17.91	46.4	772.57	40.42	1.83	38.59	29.18	22.49	29.42	10.73	122	20	0	52.33	46	7	34	42
"Cucurbita_palmata"	-116.178611	34.3775	"USA"	"baseline"	19.68	17.91	46.4	772.57	40.42	1.83	38.59	29.18	22.49	29.42	10.73	122	20	0	52.33	46	7	34	42
"Cucurbita_palmata"	-116.178611	34.3775	"USA"	"baseline"	19.68	17.91	46.4	772.57	40.42	1.83	38.59	29.18	22.49	29.42	10.73	122	20	0	52.33	46	7	34	42
"Cucurbita_palmata"	-116.17986	33.3048	"USA"	"baseline"	21.61	17.61	48.01	733.72	41.54	4.86	36.68	14.18	27.7	30.99	13.18	161	30	1	66.43	78	9	26	78
"Cucurbita_palmata"	-116.179863	33.304798	"USA"	"baseline"	21.61	17.61	48.01	733.72	41.54	4.86	36.68	14.18	27.7	30.99	13.18	161	30	1	66.43	78	9	26	78
"Cucurbita_palmata"	-116.183333	32.266667	"MEX"	"baseline"	12.9	15.02	51.55	545.03	29.82	0.68	29.15	7.48	13.63	20.2	7.07	354	56	1	60.82	159	33	66	149
"Cucurbita_palmata"	-116.191171	35.803656	"USA"	"baseline"	20.42	16.41	41	879.98	41.39	1.38	40.02	11.91	24.03	31.4	9.93	89	13	2	45.44	36	9	21	35
"Cucurbita_palmata"	-116.191667	32.275	"MEX"	"baseline"	12.9	15.02	51.55	545.03	29.82	0.68	29.15	7.48	13.63	20.2	7.07	354	56	1	60.82	159	33	66	149
"Cucurbita_palmata"	-116.191667	32.275	"MEX"	"baseline"	12.9	15.02	51.55	545.03	29.82	0.68	29.15	7.48	13.63	20.2	7.07	354	56	1	60.82	159	33	66	149
"Cucurbita_palmata"	-116.192025	35.801433	"USA"	"baseline"	20.42	16.41	41	879.98	41.39	1.38	40.02	11.91	24.03	31.4	9.93	89	13	2	45.44	36	9	21	35
"Cucurbita_palmata"	-116.20065	32.84753	"USA"	"baseline"	21.23	16.96	48.1	695.52	40.16	4.89	35.27	14.28	26.92	30.11	13.16	149	30	2	75.57	80	7	17	78
"Cucurbita_palmata"	-116.20943	32.86092	"USA"	"baseline"	20.33	15.91	46.79	686.56	38.86	4.86	34	13.45	25.9	29.15	12.43	181	34	2	74.63	95	9	20	93
"Cucurbita_palmata"	-116.20993	32.87898	"USA"	"baseline"	20.74	16.51	47.48	694.79	39.6	4.84	34.76	13.77	26.38	29.66	12.74	173	33	2	75.11	92	8	19	89
"Cucurbita_palmata"	-116.209999	32.860001	"USA"	"baseline"	20.33	15.91	46.79	686.56	38.86	4.86	34	13.45	25.9	29.15	12.43	181	34	2	74.63	95	9	20	93
"Cucurbita_palmata"	-116.211111	32.837778	"USA"	"baseline"	20.33	15.91	46.79	686.56	38.86	4.86	34	13.45	25.9	29.15	12.43	181	34	2	74.63	95	9	20	93
"Cucurbita_palmata"	-116.2118	32.8115	"USA"	"baseline"	19.75	15.57	46.53	676.61	38.14	4.68	33.46	12.97	25.24	28.48	12.02	193	36	2	75.15	101	9	21	100
"Cucurbita_palmata"	-116.2118	32.8115	"USA"	"baseline"	19.75	15.57	46.53	676.61	38.14	4.68	33.46	12.97	25.24	28.48	12.02	193	36	2	75.15	101	9	21	100
"Cucurbita_palmata"	-116.2118	32.8115	"USA"	"baseline"	19.75	15.57	46.53	676.61	38.14	4.68	33.46	12.97	25.24	28.48	12.02	193	36	2	75.15	101	9	21	100
"Cucurbita_palmata"	-116.21391	32.80956	"USA"	"baseline"	19.75	15.57	46.53	676.61	38.14	4.68	33.46	12.97	25.24	28.48	12.02	193	36	2	75.15	101	9	21	100
"Cucurbita_palmata"	-116.2191	33.5715	"USA"	"baseline"	21.86	16.27	45.17	741.39	41.06	5.03	36.02	14.52	24.48	31	13.08	125	25	1	66.55	62	8	23	62
"Cucurbita_palmata"	-116.2289	32.8725	"USA"	"baseline"	20.33	15.91	46.79	686.56	38.86	4.86	34	13.45	25.9	29.15	12.43	181	34	2	74.63	95	9	20	93
"Cucurbita_palmata"	-116.2324	33.20325	"USA"	"baseline"	22.73	18.11	48.36	738.22	42.75	5.31	37.44	15.32	28.8	32.16	14.19	142	27	1	71.56	74	7	19	72
"Cucurbita_palmata"	-116.233333	33.733333	"USA"	"baseline"	23.28	17.38	46.43	741.53	42.52	5.1	37.42	16.03	26.19	32.39	14.39	89	19	0	68.81	47	4	11	44
"Cucurbita_palmata"	-116.233333	33.733333	"USA"	"baseline"	23.28	17.38	46.43	741.53	42.52	5.1	37.42	16.03	26.19	32.39	14.39	89	19	0	68.81	47	4	11	44
"Cucurbita_palmata"	-116.233619	33.212541	"USA"	"baseline"	22.9	18.34	48.55	743.56	42.98	5.19	37.79	15.47	29.09	32.34	14.26	134	26	1	72.74	71	6	18	68
"Cucurbita_palmata"	-116.2357	32.8703	"USA"	"baseline"	20.33	15.91	46.79	686.56	38.86	4.86	34	13.45	25.9	29.15	12.43	181	34	2	74.63	95	9	20	93
"Cucurbita_palmata"	-116.25866	33.16684	"USA"	"baseline"	22.48	18.36	48.3	748.6	42.78	4.76	38.02	15.02	28.63	32.05	13.81	149	28	1	73.27	79	7	18	75
"Cucurbita_palmata"	-116.264707	32.938007	"USA"	"baseline"	20.26	16.22	47	694.27	39.09	4.59	34.5	13.27	25.88	29.21	12.32	202	37	2	73.5	104	10	22	102
"Cucurbita_palmata"	-116.2655	33.04	"USA"	"baseline"	17	15.46	47.65	659.48	35.07	2.62	32.45	10.26	22.45	25.57	9.65	338	58	2	70.35	167	20	43	159
"Cucurbita_palmata"	-116.2655	33.04	"USA"	"baseline"	17	15.46	47.65	659.48	35.07	2.62	32.45	10.26	22.45	25.57	9.65	338	58	2	70.35	167	20	43	159
"Cucurbita_palmata"	-116.2655	33.04	"USA"	"baseline"	17	15.46	47.65	659.48	35.07	2.62	32.45	10.26	22.45	25.57	9.65	338	58	2	70.35	167	20	43	159
"Cucurbita_palmata"	-116.266379	34.236748	"USA"	"baseline"	18.52	18.37	47.19	771.26	39.53	0.6	38.93	9.51	21.34	28.17	9.51	165	22	1	47.25	63	13	34	63
"Cucurbita_palmata"	-116.27	33.22217	"USA"	"baseline"	22.75	18.89	48.68	757.89	43.25	4.44	38.81	15.22	29.06	32.37	13.93	143	27	1	72.88	76	7	18	72
"Cucurbita_palmata"	-116.27	33.22217	"USA"	"baseline"	22.75	18.89	48.68	757.89	43.25	4.44	38.81	15.22	29.06	32.37	13.93	143	27	1	72.88	76	7	18	72
"Cucurbita_palmata"	-116.276667	34.268333	"USA"	"baseline"	18.59	18.32	46.82	778.49	39.68	0.55	39.13	9.49	21.47	28.34	9.49	157	20	1	46.36	59	13	34	59
"Cucurbita_palmata"	-116.276667	34.268333	"USA"	"baseline"	18.59	18.32	46.82	778.49	39.68	0.55	39.13	9.49	21.47	28.34	9.49	157	20	1	46.36	59	13	34	59
"Cucurbita_palmata"	-116.276667	34.268333	"USA"	"baseline"	18.59	18.32	46.82	778.49	39.68	0.55	39.13	9.49	21.47	28.34	9.49	157	20	1	46.36	59	13	34	59
"Cucurbita_palmata"	-116.276667	34.268333	"USA"	"baseline"	18.59	18.32	46.82	778.49	39.68	0.55	39.13	9.49	21.47	28.34	9.49	157	20	1	46.36	59	13	34	59
"Cucurbita_palmata"	-116.27667	34.26833	"USA"	"baseline"	18.59	18.32	46.82	778.49	39.68	0.55	39.13	9.49	21.47	28.34	9.49	157	20	1	46.36	59	13	34	59
"Cucurbita_palmata"	-116.28227	33.14161	"USA"	"baseline"	21.86	17.5	47.74	729.84	41.72	5.06	36.66	14.5	27.73	31.27	13.47	172	32	2	71.78	89	9	21	86
"Cucurbita_palmata"	-116.288117	32.953361	"USA"	"baseline"	20.26	16.22	47	694.27	39.09	4.59	34.5	13.27	25.88	29.21	12.32	202	37	2	73.5	104	10	22	102
"Cucurbita_palmata"	-116.298058	35.119164	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.29806	35.119164	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.29808	35.11919	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.298083	35.119194	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.298083	35.119194	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.298083	35.119194	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.298083	35.119194	"USA"	"baseline"	20.9	16.99	41.91	882.03	42.12	1.59	40.53	10.4	24.28	31.77	10.4	81	13	1	52.81	33	5	21	33
"Cucurbita_palmata"	-116.29951	33.13579	"USA"	"baseline"	21.33	17.49	48.07	721.34	41.17	4.78	36.39	14.02	27.07	30.68	13.08	193	37	2	73.89	100	10	22	98
"Cucurbita_palmata"	-116.29951	33.13579	"USA"	"baseline"	21.33	17.49	48.07	721.34	41.17	4.78	36.39	14.02	27.07	30.68	13.08	193	37	2	73.89	100	10	22	98
"Cucurbita_palmata"	-116.29951	33.13579	"USA"	"baseline"	21.33	17.49	48.07	721.34	41.17	4.78	36.39	14.02	27.07	30.68	13.08	193	37	2	73.89	100	10	22	98
"Cucurbita_palmata"	-116.30642	32.96587	"USA"	"baseline"	19.8	16.37	47.72	682.7	38.58	4.28	34.3	12.88	25.25	28.66	12.05	231	42	2	73.37	118	12	25	115
"Cucurbita_palmata"	-116.31	33.6634	"USA"	"baseline"	22.02	16.42	45.6	733.76	41.22	5.21	36.01	13.31	28.53	31.04	13.31	126	26	1	67.2	63	8	22	63
"Cucurbita_palmata"	-116.31064	32.87746	"USA"	"baseline"	17.94	15.01	45.74	676.24	36.1	3.28	32.82	11.17	23.52	26.67	10.27	274	49	2	72.47	138	15	31	134
"Cucurbita_palmata"	-116.311263	34.12247	"USA"	"baseline"	16.99	17.26	46.32	755.73	37.52	0.24	37.27	8.2	19.65	26.47	8.2	233	35	1	54.12	100	20	35	100
"Cucurbita_palmata"	-116.313383	34.728489	"USA"	"baseline"	19.89	17.78	44.64	830.03	41.02	1.2	39.82	10.12	23.05	30.23	10.12	114	17	1	50.96	45	7	28	45
"Cucurbita_palmata"	-116.3135	34.7283	"USA"	"baseline"	19.89	17.78	44.64	830.03	41.02	1.2	39.82	10.12	23.05	30.23	10.12	114	17	1	50.96	45	7	28	45
"Cucurbita_palmata"	-116.316667	31.883333	"MEX"	"baseline"	16.09	15.67	55.07	492.84	32.08	3.63	28.45	11.06	19.53	22.76	10.84	288	52	1	78.31	153	13	32	143
"Cucurbita_palmata"	-116.33001	33.12754	"USA"	"baseline"	21.33	17.49	48.07	721.34	41.17	4.78	36.39	14.02	27.07	30.68	13.08	193	37	2	73.89	100	10	22	98
"Cucurbita_palmata"	-116.33001	33.12754	"USA"	"baseline"	21.33	17.49	48.07	721.34	41.17	4.78	36.39	14.02	27.07	30.68	13.08	193	37	2	73.89	100	10	22	98
"Cucurbita_palmata"	-116.33001	33.12754	"USA"	"baseline"	21.33	17.49	48.07	721.34	41.17	4.78	36.39	14.02	27.07	30.68	13.08	193	37	2	73.89	100	10	22	98
"Cucurbita_palmata"	-116.33165	33.69178	"USA"	"baseline"	22.4	16.57	46.18	719.54	41.19	5.31	35.88	15.29	25.03	31.22	13.83	115	24	1	69.6	59	7	20	58
"Cucurbita_palmata"	-116.33165	33.69178	"USA"	"baseline"	22.4	16.57	46.18	719.54	41.19	5.31	35.88	15.29	25.03	31.22	13.83	115	24	1	69.6	59	7	20	58
"Cucurbita_palmata"	-116.33165	33.69178	"USA"	"baseline"	22.4	16.57	46.18	719.54	41.19	5.31	35.88	15.29	25.03	31.22	13.83	115	24	1	69.6	59	7	20	58
"Cucurbita_palmata"	-116.3338	33.1752	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.3338	33.1752	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.3338	33.1752	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.335	34.829583	"USA"	"baseline"	19.39	17.66	44.65	822.62	40.47	0.92	39.56	9.74	22.37	29.65	9.74	123	18	1	48.85	49	10	28	49
"Cucurbita_palmata"	-116.335	34.829583	"USA"	"baseline"	19.39	17.66	44.65	822.62	40.47	0.92	39.56	9.74	22.37	29.65	9.74	123	18	1	48.85	49	10	28	49
"Cucurbita_palmata"	-116.335	34.82958	"USA"	"baseline"	19.39	17.66	44.65	822.62	40.47	0.92	39.56	9.74	22.37	29.65	9.74	123	18	1	48.85	49	10	28	49
"Cucurbita_palmata"	-116.335017	34.135433	"USA"	"baseline"	17.55	18.04	47.62	749.86	38.23	0.35	37.88	8.82	20.17	26.93	8.82	213	32	1	53.05	90	18	34	90
"Cucurbita_palmata"	-116.335017	34.135433	"USA"	"baseline"	17.55	18.04	47.62	749.86	38.23	0.35	37.88	8.82	20.17	26.93	8.82	213	32	1	53.05	90	18	34	90
"Cucurbita_palmata"	-116.33502	34.13543	"USA"	"baseline"	17.55	18.04	47.62	749.86	38.23	0.35	37.88	8.82	20.17	26.93	8.82	213	32	1	53.05	90	18	34	90
"Cucurbita_palmata"	-116.335278	33.171667	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.335389	33.171611	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.3354	33.1716	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.3354	33.1716	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.3354	33.1716	"USA"	"baseline"	21.63	17.78	47.55	746.14	41.9	4.5	37.39	14.12	27.64	31.23	13.02	188	36	2	73.63	97	10	21	96
"Cucurbita_palmata"	-116.343972	33.817111	"USA"	"baseline"	22.88	17.89	47.59	727.38	42.34	4.76	37.59	15.71	25.45	31.83	14.23	115	22	1	65.27	56	7	21	56
"Cucurbita_palmata"	-116.34511	33.1129	"USA"	"baseline"	19.07	16.88	48.46	686.04	38.33	3.51	34.82	12.13	24.55	27.98	11.27	252	46	2	73.32	128	14	28	125
"Cucurbita_palmata"	-116.34607	33.13456	"USA"	"baseline"	20.31	17.23	48.41	703.19	39.9	4.29	35.6	13.15	25.9	29.43	12.29	229	43	2	73.99	118	12	26	115
"Cucurbita_palmata"	-116.346111	33.134611	"USA"	"baseline"	20.31	17.23	48.41	703.19	39.9	4.29	35.6	13.15	25.9	29.43	12.29	229	43	2	73.99	118	12	26	115
"Cucurbita_palmata"	-116.3502	34.13519	"USA"	"baseline"	17.55	18.04	47.62	749.86	38.23	0.35	37.88	8.82	20.17	26.93	8.82	213	32	1	53.05	90	18	34	90
"Cucurbita_palmata"	-116.3502	34.13519	"USA"	"baseline"	17.55	18.04	47.62	749.86	38.23	0.35	37.88	8.82	20.17	26.93	8.82	213	32	1	53.05	90	18	34	90
"Cucurbita_palmata"	-116.3514	33.7455	"USA"	"baseline"	22.34	17.08	46.78	716.25	41.22	4.72	36.5	15.34	28.71	31.11	13.79	122	25	1	66.12	60	8	21	60
"Cucurbita_palmata"	-116.3514	33.7455	"USA"	"baseline"	22.34	17.08	46.78	716.25	41.22	4.72	36.5	15.34	28.71	31.11	13.79	122	25	1	66.12	60	8	21	60
"Cucurbita_palmata"	-116.3514	33.7455	"USA"	"baseline"	22.34	17.08	46.78	716.25	41.22	4.72	36.5	15.34	28.71	31.11	13.79	122	25	1	66.12	60	8	21	60
"Cucurbita_palmata"	-116.35732	34.11373	"USA"	"baseline"	16.35	17.43	47.23	743.03	36.78	-0.13	36.92	7.77	23.05	25.69	7.77	283	44	1	58.37	125	22	36	125
"Cucurbita_palmata"	-116.37281	33.13472	"USA"	"baseline"	20.31	17.23	48.41	703.19	39.9	4.29	35.6	13.15	25.9	29.43	12.29	229	43	2	73.99	118	12	26	115
"Cucurbita_palmata"	-116.37281	33.13472	"USA"	"baseline"	20.31	17.23	48.41	703.19	39.9	4.29	35.6	13.15	25.9	29.43	12.29	229	43	2	73.99	118	12	26	115
"Cucurbita_palmata"	-116.37281	33.13472	"USA"	"baseline"	20.31	17.23	48.41	703.19	39.9	4.29	35.6	13.15	25.9	29.43	12.29	229	43	2	73.99	118	12	26	115
"Cucurbita_palmata"	-116.37426	33.39337	"USA"	"baseline"	20.86	17.22	48.16	710.16	40.49	4.73	35.76	13.59	26.6	30.01	12.73	198	37	1	69.2	98	12	28	97
"Cucurbita_palmata"	-116.37426	33.39337	"USA"	"baseline"	20.86	17.22	48.16	710.16	40.49	4.73	35.76	13.59	26.6	30.01	12.73	198	37	1	69.2	98	12	28	97
